bigscape_edge_id,Clustername 1,Clustername 2,Raw distance,Squared similarity,Jaccard index,DSS index,Adjacency index,raw DSS non-anchor,raw DSS anchor,Non-anchor domains,Anchor domains,Combined group,Shared group
16,CP126086.1.region009,CP128114.1.region009,0.1761102229356765,0.6787943840026855,0.8571428656578064,0.8234504461288452,0.8285714387893677,0.1928475201129913,0.0339425578713417,35,1,betalactone - betalactone,betalactone
17,CP126087.1.region010,CP126096.1.region009,0.1173115670680999,0.7791388630867004,0.8999999761581421,0.8835275769233704,0.8333333134651184,0.1177788749337196,0.104060910642147,38,1,betalactone - betalactone,betalactone
18,CP128129.1.region003,CP128153.1.region002,0.2643329799175262,0.5412059426307678,0.6666666865348816,0.74361652135849,0.3846153914928436,0.2249920219182968,0.3270142078399658,9,1,NI-siderophore - NI-siderophore,NI-siderophore
19,CP128166.1.region001,JAVIVQ010000001.1.region008,0.2166156321763992,0.6136910915374756,0.9090909361839294,0.7796840071678162,0.8999999761581421,0.1884155869483947,0.3160173296928406,12,1,NI-siderophore - NI-siderophore,NI-siderophore
20,CP126097.1.region007,CP126104.1.region012,0.2901228070259094,0.503925621509552,0.8260869383811951,0.707660973072052,0.7592592835426331,0.2798174917697906,0.3223907351493835,48,5,NRP-metallophore.NRPS - RiPP-like.NRP-metallophore.NRPS,
21,CP126524.1.region005,CP128152.1.region004,0.1798674017190933,0.672617495059967,0.7777777910232544,0.8242244124412537,0.6428571343421936,0.2007351517677307,0.0322580635547637,23,1,betalactone - betalactone,betalactone
22,CP128137.1.region005,JAUCFS010000005.1.region005,0.2707239687442779,0.5318435430526733,0.6875,0.7347286343574524,0.4857142865657806,0.2996224761009216,0.0248138960450887,28,1,betalactone - betalactone,betalactone
23,JAUCEW010000003.1.region009,JAUCFO010000001.1.region001,0.0628134757280349,0.8783186078071594,1.0,0.935243844985962,1.0,0.0647561624646186,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
24,CP128152.1.region004,JAUCFU010000008.1.region003,0.2178466022014618,0.6117639541625977,0.5862069129943848,0.7896355986595154,0.517241358757019,0.2359843105077743,0.0886699482798576,19,1,betalactone - betalactone,betalactone
25,CP128149.1.region003,JAUCEM010000006.1.region006,0.1811093091964721,0.6705819368362427,0.7692307829856873,0.8235986232757568,0.6153846383094788,0.1402924060821533,0.2757009267807007,11,1,NI-siderophore - NI-siderophore,NI-siderophore
26,CP128112.1.region004,JAVIVN010000001.1.region006,0.1712616086006164,0.6868073344230652,0.8367347121238708,0.831384003162384,0.6964285969734192,0.1970819383859634,0.0960278883576393,51,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
27,CP126530.1.region008,JAUCEQ010000002.1.region010,0.1079160273075103,0.795813798904419,0.9795918464660645,0.8900232315063477,0.948275864124298,0.1025309413671493,0.1315696686506271,58,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
28,CP126106.1.region004,JAUCEV010000001.1.region001,0.0951374173164367,0.8187763094902039,1.0,0.9026838541030884,0.9629629850387572,0.096157893538475,0.1051344722509384,27,1,betalactone - betalactone,betalactone
29,CP127194.1.region007,JAVIVY010000003.1.region005,0.1070658266544342,0.7973314523696899,0.8666666746139526,0.8963183760643005,0.7419354915618896,0.1146698966622352,0.0322580635547637,26,1,betalactone - betalactone,betalactone
30,CP128166.1.region006,JAUCFB010000001.1.region005,0.1502412259578704,0.722089946269989,0.75,0.856624186038971,0.5666666626930237,0.161869540810585,0.0370370373129844,23,1,betalactone - betalactone,betalactone
31,CP126086.1.region009,JAVIVR010000002.1.region002,0.1792031079530716,0.6737075448036194,0.8571428656578064,0.8202618956565857,0.8285714387893677,0.1925816088914871,0.0673575103282928,35,1,betalactone - betalactone,betalactone
32,CP126590.1.region006,JAUCFA010000002.1.region005,0.1702839583158493,0.6884286999702454,0.75,0.8338996767997742,0.6666666865348816,0.1928687393665313,0.0322580635547637,20,1,betalactone - betalactone,betalactone
33,JAUCEW010000003.1.region003,JAUCFO010000001.1.region008,0.0947834849357605,0.8194169402122498,0.9200000166893004,0.9064087867736816,0.8399999737739563,0.0929008349776268,0.0975609719753265,23,1,betalactone - betalactone,betalactone
34,CP128152.1.region002,JAUCFH010000001.1.region003,0.2063208669424057,0.6299265623092651,0.9090909361839294,0.7902971506118774,0.8999999761581421,0.1985227465629577,0.2432432472705841,12,1,NI-siderophore - NI-siderophore,NI-siderophore
35,CP128129.1.region005,JAUCFN010000002.1.region005,0.2014934122562408,0.6376127600669861,0.8064516186714172,0.8017678260803223,0.6363636255264282,0.2124416977167129,0.0987654328346252,28,1,betalactone - betalactone,betalactone
36,CP126098.1.region009,JAUCEN010000002.1.region007,0.0608459673821926,0.882010281085968,1.0,0.9372721910476683,1.0,0.0627278015017509,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
37,CP126520.1.region003,CP126590.1.region003,0.0902261137962341,0.8276885151863098,1.0,0.9069833755493164,1.0,0.0840635523200035,0.12435232847929,14,1,NI-siderophore - NI-siderophore,NI-siderophore
38,CP126089.1.region008,CP126098.1.region009,0.011929283849895,0.9762837290763856,1.0,0.9877017736434937,1.0,0.0122982310131192,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
39,JAUCEM010000006.1.region009,JAUCFW010000007.1.region004,0.2396340519189834,0.5781563520431519,0.7333333492279053,0.7647243738174438,0.5625,0.2660774886608124,0.027363184839487,27,1,betalactone - betalactone,betalactone
40,CP126087.1.region010,CP126521.1.region009,0.0906343311071395,0.8269459009170532,0.9268292784690856,0.90971440076828,0.8837209343910217,0.0932656452059745,0.0597402602434158,41,1,betalactone - betalactone,betalactone
41,CP126524.1.region004,CP128152.1.region003,0.1026086881756782,0.8053111433982849,0.9545454382896424,0.897263765335083,0.875,0.1093102917075157,0.0872871801257133,47,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
42,CP126106.1.region012,JAUCFI010000003.1.region008,0.0397136583924293,0.9221498370170592,1.0,0.9590581059455872,1.0,0.0409419164061546,0.0,15,0,NI-siderophore - NI-siderophore,NI-siderophore
43,CP128107.1.region005,CP128112.1.region006,0.1874627619981765,0.660216748714447,0.7200000286102295,0.8183492422103882,0.5769230723381042,0.214360311627388,0.0099255582317709,21,1,betalactone - betalactone,betalactone
44,CP126085.1.region003,CP126112.1.region002,0.1117437332868576,0.7889991998672485,0.959999978542328,0.8883846998214722,0.8461538553237915,0.114498347043991,0.0935960561037063,25,1,betalactone - betalactone,betalactone
45,CP126086.1.region005,CP128114.1.region005,0.1110143512487411,0.7902954816818237,0.9473684430122375,0.8889718055725098,0.8604651093482971,0.1027135923504829,0.1546798050403595,42,2,betalactone - betalactone,betalactone
46,CP128137.1.region005,JAUCFW010000007.1.region004,0.2359447032213211,0.5837805271148682,0.7333333492279053,0.7685278058052063,0.5625,0.2617206275463104,0.0272952858358621,27,1,betalactone - betalactone,betalactone
47,CP126099.1.region004,CP128166.1.region008,0.1644852608442306,0.6980848908424377,0.8510638475418091,0.8367211222648621,0.7692307829856873,0.1849126517772674,0.1102761551737785,49,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
48,CP126515.1.region005,JAVIVN010000001.1.region005,0.1569146513938903,0.7107928991317749,0.7857142686843872,0.8473142981529236,0.6666666865348816,0.1723629385232925,0.0297029707580804,25,1,betalactone - betalactone,betalactone
49,CP126099.1.region003,CP126525.1.region003,0.1191037222743034,0.7759782671928406,1.0,0.877212643623352,1.0,0.0910280272364616,0.2339449524879455,14,1,NI-siderophore - NI-siderophore,NI-siderophore
50,JAUCEM010000006.1.region009,JAVIVQ010000001.1.region006,0.0901583358645439,0.8278118371963501,0.800000011920929,0.914888322353363,0.7200000286102295,0.0956824123859405,0.0322580635547637,20,1,betalactone - betalactone,betalactone
51,JAUCEM010000006.1.region009,JAUCFB010000001.1.region005,0.1071455329656601,0.7971891164779663,0.8999999761581421,0.8940080404281616,0.8333333134651184,0.1118179261684417,0.0666666701436042,27,1,betalactone - betalactone,betalactone
52,CP128152.1.region004,JAVIVV010000002.1.region005,0.1998981088399887,0.6401630640029907,0.7428571581840515,0.8049293160438538,0.5945945978164673,0.2174316942691803,0.027363184839487,30,1,betalactone - betalactone,betalactone
53,JAUCEM010000006.1.region009,JAVIVV010000002.1.region005,0.1638048142194748,0.6992223858833313,0.8387096524238586,0.8385908007621765,0.71875,0.1819253861904144,0.0075376885943114,30,1,betalactone - betalactone,betalactone
54,CP126089.1.region008,CP126092.1.region009,0.1037484481930732,0.8032668232917786,0.9166666865348816,0.8954879641532898,0.9230769276618958,0.1045120134949684,0.0,15,0,NI-siderophore - NI-siderophore,NI-siderophore
55,CP128137.1.region005,JAVIVQ010000001.1.region006,0.1243169829249382,0.7668207287788391,0.8846153616905212,0.8783732652664185,0.7407407164573669,0.1350306272506714,0.0445544570684433,23,1,betalactone - betalactone,betalactone
56,CP126590.1.region006,JAVIVN010000001.1.region005,0.1601696610450744,0.7053149938583374,0.75,0.8467655777931213,0.5483871102333069,0.1734267324209213,0.0371287129819393,23,1,betalactone - betalactone,betalactone
57,CP126520.1.region004,JAVIVV010000002.1.region007,0.1038233265280723,0.8031326532363892,0.8888888955116272,0.8993668556213379,0.7450980544090271,0.1233873590826988,0.0482985451817512,46,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
58,JAUCFO010000001.1.region008,JAUCFQ010000001.1.region008,0.019223203882575,0.961923122406006,1.0,0.9801822900772096,1.0,0.0057257604785263,0.0973236039280891,22,1,betalactone - betalactone,betalactone
59,CP128129.1.region004,JAUCEM010000006.1.region007,0.1360450983047485,0.7464180588722229,0.782608687877655,0.8691256642341614,0.6538461446762085,0.1430410146713256,0.1053243428468704,42,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
60,JAUCFA010000002.1.region005,JAUCFS010000005.1.region005,0.1657333821058273,0.6960007548332214,0.8260869383811951,0.8378065824508667,0.6666666865348816,0.1897788494825363,0.0173697266727685,21,1,betalactone - betalactone,betalactone
61,CP126096.1.region004,JAVIVR010000001.1.region001,0.0950723737478256,0.8188940286636353,1.0,0.9019872546195984,1.0,0.1031269282102584,0.0634920671582222,27,1,NI-siderophore.terpene - NI-siderophore.terpene,NI-siderophore.terpene
62,JAUCEM010000006.1.region007,JAUCFA010000002.1.region003,0.1944774091243744,0.6488666534423828,0.782608687877655,0.8095295429229736,0.6226415038108826,0.2273584753274917,0.105627991259098,46,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
63,CP126106.1.region012,JAUCEY010000008.1.region001,0.250718355178833,0.5614230036735535,0.9090909361839294,0.7459011077880859,0.8333333134651184,0.254098892211914,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
64,CP126524.1.region004,CP126590.1.region004,0.0942330583930015,0.8204137682914734,0.9111111164093018,0.9078925848007202,0.800000011920929,0.1105788648128509,0.0486994385719299,47,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
65,CP126091.1.region010,JAUCFD010000009.1.region008,0.106281392276287,0.7987329363822937,0.9200000166893004,0.8951836228370667,0.8095238208770752,0.1102158576250076,0.088887833058834,59,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
66,CP126524.1.region005,JAUCFW010000007.1.region004,0.2691486179828644,0.5341437458992004,0.7083333134651184,0.7346062064170837,0.5600000023841858,0.3091355860233307,0.0248138960450887,22,1,betalactone - betalactone,betalactone
67,CP126086.1.region004,JAUCEO010000003.1.region004,0.0959515869617462,0.8173035383224487,1.0,0.901080846786499,1.0,0.1041676178574562,0.0634920671582222,27,1,NI-siderophore.terpene - NI-siderophore.terpene,NI-siderophore.terpene
68,CP126520.1.region004,CP126524.1.region004,0.0083906324580311,0.983289122581482,0.9772727489471436,0.992900252342224,0.936170220375061,0.0035456742625683,0.0152741456404328,46,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
69,CP126083.1.region012,JAUCFF010000009.1.region012,0.1011560410261154,0.8079204559326172,1.0,0.8962441086769104,0.9743589758872986,0.1037558987736702,0.0,43,0,other - other,other
70,CP127376.1.region004,JAVIVY010000003.1.region002,0.2889277338981628,0.5056237578392029,0.9166666865348816,0.7081500887870789,0.75,0.2627987563610077,0.3862660825252533,13,1,NI-siderophore - NI-siderophore,NI-siderophore
71,CP128137.1.region003,JAUCFB010000001.1.region002,0.1807200908660888,0.6712195873260498,0.7692307829856873,0.8212243318557739,0.75,0.2285789102315902,0.0044642859138548,14,1,NI-siderophore - NI-siderophore,NI-siderophore
72,CP126521.1.region006,JAUCEO010000003.1.region005,0.0499477311968803,0.9025993347167968,0.9428571462631226,0.9512669444084167,0.8947368264198303,0.0347356796264648,0.1134707778692245,37,2,betalactone - betalactone,betalactone
73,CP128116.1.region008,JAUCEQ010000002.1.region010,0.1067281737923622,0.7979345321655273,0.9795918464660645,0.8912478089332581,0.948275864124298,0.1015115976333618,0.1297498494386673,58,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
74,CP126688.1.region006,JAVIVN010000001.1.region005,0.1671184301376342,0.6936917304992676,0.7142857313156128,0.8416121006011963,0.46875,0.1799850165843963,0.0396039597690105,22,1,betalactone - betalactone,betalactone
75,JAUCFG010000002.1.region003,JAUCFW010000007.1.region002,0.1860796213150024,0.6624664068222046,0.9090909361839294,0.811164379119873,0.8999999761581421,0.191033124923706,0.1822429895401001,12,1,NI-siderophore - NI-siderophore,NI-siderophore
76,CP128137.1.region005,CP128166.1.region006,0.176005557179451,0.6789668202400208,0.75,0.830062985420227,0.5666666626930237,0.1966055780649185,0.0099255582317709,24,1,betalactone - betalactone,betalactone
77,CP126083.1.region008,CP128116.1.region008,0.1296574026346206,0.7574962377548218,0.9387755393981934,0.869452178478241,0.8793103694915771,0.1266592293977737,0.1418246775865554,58,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
78,CP128118.1.region009,JAUCEY010000008.1.region001,0.251803457736969,0.5597980618476868,0.9090909361839294,0.7447824478149414,0.8333333134651184,0.2552175521850586,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
79,CP126524.1.region005,JAUCFB010000001.1.region005,0.1280608177185058,0.7602779269218445,0.9200000166893004,0.8721022605895996,0.8399999737739563,0.1381172239780426,0.0691358000040054,23,1,betalactone - betalactone,betalactone
80,CP126525.1.region004,CP126688.1.region004,0.1172176450490951,0.7793046832084656,0.7027027010917664,0.8905676007270813,0.5952380895614624,0.1433602720499038,0.0551478192210197,32,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
81,BGC0000942,CP128149.1.region003,0.2198505401611328,0.6086332201957703,0.4545454680919647,0.7913443446159363,0.4000000059604645,0.1577141731977462,0.2850678861141205,6,1,NI-siderophore - siderophore,
82,BGC0000942,JAUCFW010000007.1.region002,0.1330274790525436,0.7516413331031799,0.3846153914928436,0.8829481601715088,0.3333333432674408,0.0972270891070365,0.1467889845371246,6,1,NI-siderophore - siderophore,
83,CP126100.1.region008,JAVIVO010000016.1.region002,0.265116810798645,0.5400533080101013,0.8888888955116272,0.7316474318504333,0.8148148059844971,0.2454230487346649,0.3256763815879822,50,5,NRP-metallophore.NRPS - RiPP-like.NRP-metallophore.NRPS,
84,CP126590.1.region006,JAUCFS010000005.1.region005,0.2690050601959228,0.5343536138534546,0.6571428775787354,0.7370616793632507,0.4736842215061188,0.2954407930374145,0.0272952858358621,29,1,betalactone - betalactone,betalactone
85,CP128107.1.region002,CP128129.1.region003,0.0899593979120254,0.8281738758087158,1.0,0.9072583317756652,1.0,0.0724859461188316,0.1535087674856186,12,1,NI-siderophore - NI-siderophore,NI-siderophore
86,CP126083.1.region008,CP126530.1.region008,0.1306600421667099,0.7557519674301147,0.9387755393981934,0.8684185743331909,0.8793103694915771,0.1269274055957794,0.1450781673192978,58,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
87,JAUCFG010000002.1.region005,JAUCFN010000002.1.region005,0.1759160906076431,0.6791142821311951,0.6666666865348816,0.8332247734069824,0.4594594538211822,0.1797562539577484,0.0888888910412788,24,1,betalactone - betalactone,betalactone
88,JAUCFW010000007.1.region004,JAVIVV010000002.1.region005,0.0953351482748985,0.8184185028076172,0.8064516186714172,0.9122017025947572,0.5882353186607361,0.0986619666218757,0.0199004970490932,25,1,betalactone - betalactone,betalactone
89,JAUCEO010000003.1.region004,JAVIVR010000001.1.region001,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,30,1,NI-siderophore.terpene - NI-siderophore.terpene,NI-siderophore.terpene
90,JAUCEQ010000002.1.region013,JAVIVU010000001.1.region009,0.1075963079929351,0.796384334564209,0.9230769276618958,0.8934548497200012,0.8260869383811951,0.1065451651811599,0.0,43,0,other - other,other
91,CP128116.1.region008,JASNQX010000006.1.region002,0.2623436152935028,0.5441369414329529,0.8888888955116272,0.734506368637085,0.8148148059844971,0.2442700564861297,0.3185525238513946,50,5,NRP-metallophore.NRPS - RiPP-like.NRP-metallophore.NRPS,
92,CP126094.1.region012,JAVIVO010000016.1.region001,0.2177356779575348,0.6119374632835388,0.5277777910232544,0.7916896343231201,0.4523809552192688,0.2083103954792022,0.0,24,0,other - other,other
93,CP126083.1.region012,CP128116.1.region010,0.1903208941221237,0.6555802822113037,1.0,0.8048502802848816,0.9487179517745972,0.1951497495174408,0.0,43,0,other - other,other
94,JAVIVV010000002.1.region008,JAVIVZ010000001.1.region006,0.1758573353290558,0.6792111396789551,0.9090909361839294,0.8217028379440308,0.8999999761581421,0.1667418926954269,0.2129629701375961,12,1,NI-siderophore - NI-siderophore,NI-siderophore
95,CP128107.1.region005,JAUCFG010000002.1.region005,0.1264970600605011,0.763007402420044,0.9090909361839294,0.8742766976356506,0.8181818127632141,0.1463620811700821,0.0173697266727685,21,1,betalactone - betalactone,betalactone
96,CP128107.1.region005,CP128137.1.region005,0.1891957521438598,0.6574035286903381,0.75,0.8144029974937439,0.6666666865348816,0.2185855656862259,0.0124069480225443,21,1,betalactone - betalactone,betalactone
97,CP127194.1.region004,CP128153.1.region002,0.2747741341590881,0.5259525775909424,0.6666666865348816,0.7328524589538574,0.3846153914928436,0.2516205012798309,0.3020833432674408,9,1,NI-siderophore - NI-siderophore,NI-siderophore
98,CP126096.1.region009,JAUCFV010000005.1.region005,0.0155138643458485,0.9692129492759703,0.75,0.9922537207603456,0.7250000238418579,0.0017594050150364,0.0511508956551551,29,1,betalactone - betalactone,betalactone
99,CP126098.1.region009,JAUCFQ010000001.1.region001,0.0607728585600853,0.8821476101875305,1.0,0.9373475909233092,1.0,0.0626524314284324,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
100,CP126515.1.region005,CP126525.1.region005,0.2218473553657531,0.6055215001106262,0.7777777910232544,0.7802097201347351,0.6785714030265808,0.2517726421356201,0.0199004970490932,25,1,betalactone - betalactone,betalactone
101,CP126099.1.region003,JAUCFW010000007.1.region002,0.0917724967002868,0.8248772025108337,1.0,0.9053891897201538,1.0,0.0897487998008728,0.1116279065608978,14,1,NI-siderophore - NI-siderophore,NI-siderophore
102,CP128149.1.region003,JAUCFW010000007.1.region002,0.2127422541379928,0.6197747588157654,0.9090909361839294,0.7836771607398987,0.8999999761581421,0.2093607038259506,0.2372093051671981,12,1,NI-siderophore - NI-siderophore,NI-siderophore
103,CP126089.1.region008,JAUCEN010000002.1.region007,0.1231608241796493,0.7688469290733337,0.9166666865348816,0.8754752278327942,0.9230769276618958,0.1245247721672058,0.0,15,0,NI-siderophore - NI-siderophore,NI-siderophore
104,CP126106.1.region012,JAVIVP010000029.1.region001,0.0311198085546493,0.9387288093566896,1.0,0.9679177403450012,1.0,0.0320822745561599,0.0,15,0,NI-siderophore - NI-siderophore,NI-siderophore
105,CP126082.1.region005,JAUCFF010000009.1.region005,0.0463066510856151,0.9095309972763062,0.9399999976158142,0.9561353325843812,0.8421052694320679,0.0529508329927921,0.037595260888338,69,25,betalactone.NRPS - betalactone.NRPS,betalactone.NRPS
106,CP128137.1.region003,JAUCFH010000001.1.region003,0.2373032867908477,0.5817062854766846,0.7692307829856873,0.7628911733627319,0.75,0.2675871551036834,0.1304347813129425,14,1,NI-siderophore - NI-siderophore,NI-siderophore
107,BGC0000942,JAVIVY010000003.1.region002,0.2308064252138137,0.5916587710380554,0.4545454680919647,0.7800496220588684,0.4000000059604645,0.1577141731977462,0.3133047223091125,6,1,NI-siderophore - siderophore,
108,JAUCEV010000001.1.region001,JAUCEZ010000009.1.region007,0.2712334394454956,0.5311006903648376,0.800000011920929,0.7273882031440735,0.7599999904632568,0.2955467402935028,0.1292682886123657,25,1,betalactone - betalactone.NRPS,
109,CP126092.1.region003,CP126112.1.region002,0.1714497506618499,0.6864955425262451,0.8399999737739563,0.8317700028419495,0.6666666865348816,0.1794787943363189,0.1007371023297309,24,1,betalactone - betalactone,betalactone
110,JAUCFA010000002.1.region003,JAUCFB010000001.1.region003,0.0813575387001037,0.8439039587974548,0.918367326259613,0.9214664101600648,0.7818182110786438,0.0874825790524482,0.0561610795557498,50,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
111,JAUCFB010000001.1.region003,JAVIVV010000002.1.region007,0.1136083751916885,0.7856901288032532,0.8571428656578064,0.8893144130706787,0.7592592835426331,0.1236644759774208,0.0795361548662185,48,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
112,CP126515.1.region002,JAVIVN010000001.1.region007,0.0838432013988494,0.839343249797821,1.0,0.9135637283325196,1.0,0.0688043311238288,0.1481481492519378,14,1,NI-siderophore - NI-siderophore,NI-siderophore
113,CP126086.1.region009,JAUCEO010000003.1.region009,0.1793151497840881,0.6735236048698425,0.8571428656578064,0.820146381855011,0.8285714387893677,0.1927103102207183,0.0673575103282928,35,1,betalactone - betalactone,betalactone
114,CP126097.1.region004,JAVIVU010000001.1.region003,0.0366303697228431,0.9280810356140136,0.9583333134651184,0.9649572372436525,0.8888888955116272,0.0300770960748195,0.0383697561919689,67,25,betalactone.NRPS - betalactone.NRPS,betalactone.NRPS
115,CP126688.1.region003,CP127194.1.region004,0.031586468219757,0.9378247857093812,1.0,0.9674366116523744,1.0,0.0092141283676028,0.1142857149243354,14,1,NI-siderophore - NI-siderophore,NI-siderophore
116,CP128137.1.region005,JAUCFG010000002.1.region005,0.2390355914831161,0.579066812992096,0.7419354915618896,0.7649793028831482,0.5757575631141663,0.2650502622127533,0.0248138960450887,28,1,betalactone - betalactone,betalactone
117,CP126094.1.region005,JAUCFC010000003.1.region005,0.0466088689863681,0.908954620361328,0.9399999976158142,0.9558237195014954,0.8421052694320679,0.0531808771193027,0.0379630774259567,69,25,betalactone.NRPS - betalactone.NRPS,betalactone.NRPS
118,CP126525.1.region005,JAVIVZ010000001.1.region004,0.235862448811531,0.5839061737060547,0.7916666865348816,0.7677138447761536,0.5769230723381042,0.2696554064750671,0.0174129344522953,23,1,betalactone - betalactone,betalactone
119,JAUCEQ010000002.1.region006,JAUCFC010000003.1.region005,0.1782868206501007,0.675212562084198,0.6666666865348816,0.8288403153419495,0.5535714030265808,0.2557131648063659,0.1221186965703964,58,25,betalactone.NRPS - transAT-PKS.betalactone.NRPS,
120,CP126101.1.region004,CP126103.1.region004,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,8,0,phosphonate - phosphonate,phosphonate
121,CP128152.1.region004,JAVIVY010000003.1.region005,0.1864785104990005,0.661817193031311,0.8125,0.8169642090797424,0.6470588445663452,0.2035119831562042,0.0397022329270839,28,1,betalactone - betalactone,betalactone
