bigscape_edge_id,Clustername 1,Clustername 2,Raw distance,Squared similarity,Jaccard index,DSS index,Adjacency index,raw DSS non-anchor,raw DSS anchor,Non-anchor domains,Anchor domains,Combined group,Shared group
16,BGC0001095,CP126104.1.region007,0.0143212517723441,0.9715626239776612,1.0,0.9852358102798462,1.0,0.0118353758007287,0.0157892573624849,35,25,betalactone.NRPS - transAT-PKS.betalactone.NRPS,
17,JAUCFL010000007.1.region013,JAUKNS010000004.1.region004,0.2647335231304168,0.5406168103218079,0.7647058963775635,0.737236499786377,0.625,0.2830516695976257,0.2100142538547516,52,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
18,CP128112.1.region004,CP128129.1.region004,0.1042323112487793,0.802399754524231,0.8775510191917419,0.8985928297042847,0.7678571343421936,0.127232551574707,0.0329699404537677,53,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
19,JAUCET010000002.1.region010,JAUCFA010000002.1.region003,0.3735708892345428,0.3924134373664856,0.1914893686771392,0.6396211981773376,0.2040816396474838,0.3420494794845581,0.3704598844051361,11,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
20,JASNQX010000006.1.region002,JAUCET010000002.1.region010,0.3030089139938354,0.485796570777893,0.8695651888847351,0.69375079870224,0.7678571343421936,0.3027901351451874,0.3154156804084778,53,5,NRP-metallophore.NRPS - RiPP-like.NRP-metallophore.NRPS,
21,CP126096.1.region009,JAUCEO010000003.1.region009,0.1786738783121109,0.6745765805244446,0.8139534592628479,0.8239933252334595,0.695652186870575,0.1816480308771133,0.1195928752422332,40,1,betalactone - betalactone,betalactone
22,CP126524.1.region005,CP128137.1.region005,0.1222928762435913,0.7703697681427002,0.9200000166893004,0.8780485987663269,0.8399999737739563,0.1354117691516876,0.0445544570684433,23,1,betalactone - betalactone,betalactone
23,CP126086.1.region009,CP128114.1.region009,0.1761102229356765,0.6787943840026855,0.8571428656578064,0.8234504461288452,0.8285714387893677,0.1928475201129913,0.0339425578713417,35,1,betalactone - betalactone,betalactone
24,CP126087.1.region010,CP126096.1.region009,0.1173115670680999,0.7791388630867004,0.8999999761581421,0.8835275769233704,0.8333333134651184,0.1177788749337196,0.104060910642147,38,1,betalactone - betalactone,betalactone
25,CP128129.1.region003,CP128153.1.region002,0.2643329799175262,0.5412059426307678,0.6666666865348816,0.74361652135849,0.3846153914928436,0.2249920219182968,0.3270142078399658,9,1,NI-siderophore - NI-siderophore,NI-siderophore
26,JAUCEO010000003.1.region004,JAVIWA010000001.1.region003,0.3765378296375274,0.3887051045894623,0.4615384638309479,0.6284701228141785,0.4615384638309479,0.3715298771858215,0.0,9,0,NI-siderophore - NI-siderophore.terpene,
27,CP128166.1.region001,JAVIVQ010000001.1.region008,0.2166156321763992,0.6136910915374756,0.9090909361839294,0.7796840071678162,0.8999999761581421,0.1884155869483947,0.3160173296928406,12,1,NI-siderophore - NI-siderophore,NI-siderophore
28,CP126097.1.region007,CP126104.1.region012,0.2901228070259094,0.503925621509552,0.8260869383811951,0.707660973072052,0.7592592835426331,0.2798174917697906,0.3223907351493835,48,5,NRP-metallophore.NRPS - RiPP-like.NRP-metallophore.NRPS,
29,JAUCFF010000009.1.region005,JAVIVP010000001.1.region005,0.3647064864635467,0.4035978615283966,0.4799999892711639,0.6405431628227234,0.4583333432674408,0.3371049463748932,0.420924574136734,11,1,betalactone - betalactone.NRPS,
30,CP126524.1.region005,CP128152.1.region004,0.1798674017190933,0.672617495059967,0.7777777910232544,0.8242244124412537,0.6428571343421936,0.2007351517677307,0.0322580635547637,23,1,betalactone - betalactone,betalactone
31,CP128137.1.region005,JAUCFS010000005.1.region005,0.2707239687442779,0.5318435430526733,0.6875,0.7347286343574524,0.4857142865657806,0.2996224761009216,0.0248138960450887,28,1,betalactone - betalactone,betalactone
32,JAUCEW010000003.1.region009,JAUCFO010000001.1.region001,0.0628134757280349,0.8783186078071594,1.0,0.935243844985962,1.0,0.0647561624646186,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
33,CP128152.1.region004,JAUCFU010000008.1.region003,0.2178466022014618,0.6117639541625977,0.5862069129943848,0.7896355986595154,0.517241358757019,0.2359843105077743,0.0886699482798576,19,1,betalactone - betalactone,betalactone
34,CP128149.1.region003,JAUCEM010000006.1.region006,0.1811093091964721,0.6705819368362427,0.7692307829856873,0.8235986232757568,0.6153846383094788,0.1402924060821533,0.2757009267807007,11,1,NI-siderophore - NI-siderophore,NI-siderophore
35,CP128112.1.region004,JAVIVN010000001.1.region006,0.1712616086006164,0.6868073344230652,0.8367347121238708,0.831384003162384,0.6964285969734192,0.1970819383859634,0.0960278883576393,51,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
36,CP126090.1.region006,JAUCEN010000002.1.region001,0.3996872901916504,0.3603753447532654,0.52173912525177,0.603191077709198,0.5,0.3804676234722137,0.4417475759983063,11,1,betalactone - betalactone,betalactone
37,CP126530.1.region008,JAUCEQ010000002.1.region010,0.1079160273075103,0.795813798904419,0.9795918464660645,0.8900232315063477,0.948275864124298,0.1025309413671493,0.1315696686506271,58,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
38,CP126106.1.region004,JAUCEV010000001.1.region001,0.0951374173164367,0.8187763094902039,1.0,0.9026838541030884,0.9629629850387572,0.096157893538475,0.1051344722509384,27,1,betalactone - betalactone,betalactone
39,CP127194.1.region007,JAVIVY010000003.1.region005,0.1070658266544342,0.7973314523696899,0.8666666746139526,0.8963183760643005,0.7419354915618896,0.1146698966622352,0.0322580635547637,26,1,betalactone - betalactone,betalactone
40,CP128166.1.region006,JAUCFB010000001.1.region005,0.1502412259578704,0.722089946269989,0.75,0.856624186038971,0.5666666626930237,0.161869540810585,0.0370370373129844,23,1,betalactone - betalactone,betalactone
41,CP126086.1.region009,JAVIVR010000002.1.region002,0.1792031079530716,0.6737075448036194,0.8571428656578064,0.8202618956565857,0.8285714387893677,0.1925816088914871,0.0673575103282928,35,1,betalactone - betalactone,betalactone
42,CP126590.1.region006,JAUCFA010000002.1.region005,0.1702839583158493,0.6884286999702454,0.75,0.8338996767997742,0.6666666865348816,0.1928687393665313,0.0322580635547637,20,1,betalactone - betalactone,betalactone
43,CP126094.1.region008,JAVIVO010000016.1.region002,0.3162274062633514,0.4675449430942535,0.8260869383811951,0.6810336112976074,0.7454545497894287,0.3179914653301239,0.3214523792266845,51,5,NRP-metallophore.NRPS - RiPP-like.NRP-metallophore.NRPS,
44,JAUCEW010000003.1.region003,JAUCFO010000001.1.region008,0.0947834849357605,0.8194169402122498,0.9200000166893004,0.9064087867736816,0.8399999737739563,0.0929008349776268,0.0975609719753265,23,1,betalactone - betalactone,betalactone
45,BGC0001095,CP126094.1.region005,0.3537347614765167,0.4176587462425232,1.0,0.6353249549865723,1.0,0.3323791325092315,0.3759785890579223,35,25,betalactone.NRPS - betalactone.NRPS,betalactone.NRPS
46,CP126104.1.region007,JAUCFK010000007.1.region004,0.3760060667991638,0.3893684148788452,0.4615384638309479,0.6294624209403992,0.4399999976158142,0.3536155521869659,0.4170731604099273,11,1,betalactone - transAT-PKS.betalactone.NRPS,
47,CP128152.1.region002,JAUCFH010000001.1.region003,0.2063208669424057,0.6299265623092651,0.9090909361839294,0.7902971506118774,0.8999999761581421,0.1985227465629577,0.2432432472705841,12,1,NI-siderophore - NI-siderophore,NI-siderophore
48,CP128129.1.region005,JAUCFN010000002.1.region005,0.2014934122562408,0.6376127600669861,0.8064516186714172,0.8017678260803223,0.6363636255264282,0.2124416977167129,0.0987654328346252,28,1,betalactone - betalactone,betalactone
49,JAUCFE010000008.1.region001,JAUCFX010000005.1.region012,0.3132727146148681,0.4715943932533264,0.7804877758026123,0.6864548325538635,0.6530612111091614,0.3135451674461365,0.0,43,0,other - other,other
50,CP126098.1.region009,JAUCEN010000002.1.region007,0.0608459673821926,0.882010281085968,1.0,0.9372721910476683,1.0,0.0627278015017509,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
51,CP126520.1.region003,CP126590.1.region003,0.0902261137962341,0.8276885151863098,1.0,0.9069833755493164,1.0,0.0840635523200035,0.12435232847929,14,1,NI-siderophore - NI-siderophore,NI-siderophore
52,CP126089.1.region008,CP126098.1.region009,0.011929283849895,0.9762837290763856,1.0,0.9877017736434937,1.0,0.0122982310131192,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
53,CP128152.1.region004,JAUCFW010000007.1.region004,0.3747406899929046,0.3909492194652557,0.5161290168762207,0.6317786574363708,0.3636363744735718,0.4239526689052582,0.0199004970490932,25,1,betalactone - betalactone,betalactone
54,JAUCEM010000006.1.region009,JAUCFW010000007.1.region004,0.2396340519189834,0.5781563520431519,0.7333333492279053,0.7647243738174438,0.5625,0.2660774886608124,0.027363184839487,27,1,betalactone - betalactone,betalactone
55,CP126087.1.region010,CP126521.1.region009,0.0906343311071395,0.8269459009170532,0.9268292784690856,0.90971440076828,0.8837209343910217,0.0932656452059745,0.0597402602434158,41,1,betalactone - betalactone,betalactone
56,CP126524.1.region004,CP128152.1.region003,0.1026086881756782,0.8053111433982849,0.9545454382896424,0.897263765335083,0.875,0.1093102917075157,0.0872871801257133,47,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
57,CP126106.1.region012,JAUCFI010000003.1.region008,0.0397136583924293,0.9221498370170592,1.0,0.9590581059455872,1.0,0.0409419164061546,0.0,15,0,NI-siderophore - NI-siderophore,NI-siderophore
58,CP128107.1.region005,CP128112.1.region006,0.1874627619981765,0.660216748714447,0.7200000286102295,0.8183492422103882,0.5769230723381042,0.214360311627388,0.0099255582317709,21,1,betalactone - betalactone,betalactone
59,BGC0001095,CP126521.1.region006,0.3265056908130646,0.4535945951938629,0.5652173757553101,0.6777395606040955,0.52173912525177,0.3098762035369873,0.359413206577301,12,1,betalactone - betalactone.NRPS,
60,CP126085.1.region003,CP126112.1.region002,0.1117437332868576,0.7889991998672485,0.959999978542328,0.8883846998214722,0.8461538553237915,0.114498347043991,0.0935960561037063,25,1,betalactone - betalactone,betalactone
61,CP126086.1.region005,CP128114.1.region005,0.1110143512487411,0.7902954816818237,0.9473684430122375,0.8889718055725098,0.8604651093482971,0.1027135923504829,0.1546798050403595,42,2,betalactone - betalactone,betalactone
62,CP128137.1.region005,JAUCFW010000007.1.region004,0.2359447032213211,0.5837805271148682,0.7333333492279053,0.7685278058052063,0.5625,0.2617206275463104,0.0272952858358621,27,1,betalactone - betalactone,betalactone
63,CP128129.1.region005,JAUCFH010000001.1.region005,0.3362394273281097,0.4405781030654907,0.5517241358757019,0.6696666479110718,0.4333333373069763,0.3834671676158905,0.0248138960450887,23,1,betalactone - betalactone,betalactone
64,CP126099.1.region004,CP128166.1.region008,0.1644852608442306,0.6980848908424377,0.8510638475418091,0.8367211222648621,0.7692307829856873,0.1849126517772674,0.1102761551737785,49,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
65,CP126515.1.region005,JAVIVN010000001.1.region005,0.1569146513938903,0.7107928991317749,0.7857142686843872,0.8473142981529236,0.6666666865348816,0.1723629385232925,0.0297029707580804,25,1,betalactone - betalactone,betalactone
66,CP128183.1.region008,JAUCEM010000006.1.region007,0.3789575397968292,0.38569375872612,0.2093023210763931,0.6335102915763855,0.2222222238779068,0.3491763174533844,0.3760120570659637,11,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
67,CP126104.1.region012,JAUCFF010000009.1.region009,0.3245613276958465,0.4562174081802368,0.8260869383811951,0.672157347202301,0.7592592835426331,0.3294788002967834,0.3235886991024017,52,5,NRP-metallophore.NRPS - RiPP-like.NRP-metallophore.NRPS,
68,CP126099.1.region003,CP126525.1.region003,0.1191037222743034,0.7759782671928406,1.0,0.877212643623352,1.0,0.0910280272364616,0.2339449524879455,14,1,NI-siderophore - NI-siderophore,NI-siderophore
69,JAUCEM010000006.1.region009,JAVIVQ010000001.1.region006,0.0901583358645439,0.8278118371963501,0.800000011920929,0.914888322353363,0.7200000286102295,0.0956824123859405,0.0322580635547637,20,1,betalactone - betalactone,betalactone
70,JAUCEM010000006.1.region009,JAUCFB010000001.1.region005,0.1071455329656601,0.7971891164779663,0.8999999761581421,0.8940080404281616,0.8333333134651184,0.1118179261684417,0.0666666701436042,27,1,betalactone - betalactone,betalactone
71,CP128152.1.region004,JAVIVV010000002.1.region005,0.1998981088399887,0.6401630640029907,0.7428571581840515,0.8049293160438538,0.5945945978164673,0.2174316942691803,0.027363184839487,30,1,betalactone - betalactone,betalactone
72,JAUCEM010000006.1.region009,JAVIVV010000002.1.region005,0.1638048142194748,0.6992223858833313,0.8387096524238586,0.8385908007621765,0.71875,0.1819253861904144,0.0075376885943114,30,1,betalactone - betalactone,betalactone
73,CP126089.1.region008,CP126092.1.region009,0.1037484481930732,0.8032668232917786,0.9166666865348816,0.8954879641532898,0.9230769276618958,0.1045120134949684,0.0,15,0,NI-siderophore - NI-siderophore,NI-siderophore
74,CP126098.1.region009,CP128114.1.region004,0.3909384310245514,0.3709560036659241,0.4615384638309479,0.6136241555213928,0.4615384638309479,0.3863758444786072,0.0,8,0,NI-siderophore - NI-siderophore.terpene,
75,CP128137.1.region005,JAVIVQ010000001.1.region006,0.1243169829249382,0.7668207287788391,0.8846153616905212,0.8783732652664185,0.7407407164573669,0.1350306272506714,0.0445544570684433,23,1,betalactone - betalactone,betalactone
76,CP126590.1.region006,JAVIVN010000001.1.region005,0.1601696610450744,0.7053149938583374,0.75,0.8467655777931213,0.5483871102333069,0.1734267324209213,0.0371287129819393,23,1,betalactone - betalactone,betalactone
77,CP126520.1.region004,JAVIVV010000002.1.region007,0.1038233265280723,0.8031326532363892,0.8888888955116272,0.8993668556213379,0.7450980544090271,0.1233873590826988,0.0482985451817512,46,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
78,JAUCFO010000001.1.region008,JAUCFQ010000001.1.region008,0.019223203882575,0.961923122406006,1.0,0.9801822900772096,1.0,0.0057257604785263,0.0973236039280891,22,1,betalactone - betalactone,betalactone
79,CP128129.1.region004,JAUCEM010000006.1.region007,0.1360450983047485,0.7464180588722229,0.782608687877655,0.8691256642341614,0.6538461446762085,0.1430410146713256,0.1053243428468704,42,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
80,JAUCFA010000002.1.region005,JAUCFS010000005.1.region005,0.1657333821058273,0.6960007548332214,0.8260869383811951,0.8378065824508667,0.6666666865348816,0.1897788494825363,0.0173697266727685,21,1,betalactone - betalactone,betalactone
81,CP126096.1.region004,JAVIVR010000001.1.region001,0.0950723737478256,0.8188940286636353,1.0,0.9019872546195984,1.0,0.1031269282102584,0.0634920671582222,27,1,NI-siderophore.terpene - NI-siderophore.terpene,NI-siderophore.terpene
82,JAUCEM010000006.1.region007,JAUCFA010000002.1.region003,0.1944774091243744,0.6488666534423828,0.782608687877655,0.8095295429229736,0.6226415038108826,0.2273584753274917,0.105627991259098,46,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
83,CP126520.1.region003,CP128129.1.region003,0.3048638999462127,0.4832141697406769,0.7692307829856873,0.6932410001754761,0.75,0.3216530978679657,0.2546296417713165,14,1,NI-siderophore - NI-siderophore,NI-siderophore
84,CP126106.1.region012,JAUCEY010000008.1.region001,0.250718355178833,0.5614230036735535,0.9090909361839294,0.7459011077880859,0.8333333134651184,0.254098892211914,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
85,CP126524.1.region004,CP126590.1.region004,0.0942330583930015,0.8204137682914734,0.9111111164093018,0.9078925848007202,0.800000011920929,0.1105788648128509,0.0486994385719299,47,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
86,CP126091.1.region010,JAUCFD010000009.1.region008,0.106281392276287,0.7987329363822937,0.9200000166893004,0.8951836228370667,0.8095238208770752,0.1102158576250076,0.088887833058834,59,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
87,JAUCEQ010000002.1.region010,JAVIVQ010000001.1.region007,0.3723026216030121,0.3940040171146393,0.1818181872367859,0.6412022113800049,0.1956521719694137,0.3341935873031616,0.3710998594760895,10,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
88,CP126524.1.region005,JAUCFW010000007.1.region004,0.2691486179828644,0.5341437458992004,0.7083333134651184,0.7346062064170837,0.5600000023841858,0.3091355860233307,0.0248138960450887,22,1,betalactone - betalactone,betalactone
89,CP126086.1.region004,JAUCEO010000003.1.region004,0.0959515869617462,0.8173035383224487,1.0,0.901080846786499,1.0,0.1041676178574562,0.0634920671582222,27,1,NI-siderophore.terpene - NI-siderophore.terpene,NI-siderophore.terpene
90,CP126520.1.region004,CP126524.1.region004,0.0083906324580311,0.983289122581482,0.9772727489471436,0.992900252342224,0.936170220375061,0.0035456742625683,0.0152741456404328,46,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
91,JAUCFE010000008.1.region004,JAVIVY010000003.1.region003,0.3774355053901672,0.3875865340232849,0.1702127605676651,0.6362771987915039,0.183673471212387,0.3388421535491943,0.376163125038147,10,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
92,CP126100.1.region008,CP128152.1.region003,0.3798181116580963,0.3846255540847778,0.1777777820825576,0.6335817575454712,0.1914893686771392,0.3427901566028595,0.3782322704792022,10,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
93,CP126083.1.region012,JAUCFF010000009.1.region012,0.1011560410261154,0.8079204559326172,1.0,0.8962441086769104,0.9743589758872986,0.1037558987736702,0.0,43,0,other - other,other
94,CP127376.1.region004,JAVIVY010000003.1.region002,0.2889277338981628,0.5056237578392029,0.9166666865348816,0.7081500887870789,0.75,0.2627987563610077,0.3862660825252533,13,1,NI-siderophore - NI-siderophore,NI-siderophore
95,CP128137.1.region003,JAUCFB010000001.1.region002,0.1807200908660888,0.6712195873260498,0.7692307829856873,0.8212243318557739,0.75,0.2285789102315902,0.0044642859138548,14,1,NI-siderophore - NI-siderophore,NI-siderophore
96,JAUCEZ010000009.1.region001,JAUCFY010000002.1.region002,0.3801784515380859,0.3841787576675415,0.6666666865348816,0.6197473406791687,0.6000000238418579,0.3802526891231537,0.0,8,0,NI-siderophore - NI-siderophore,NI-siderophore
97,BGC0001095,CP128109.1.region005,0.3300490081310272,0.4488343596458435,0.5416666865348816,0.6747776865959167,0.5,0.3111642301082611,0.367396593093872,12,1,betalactone - betalactone.NRPS,
98,CP126521.1.region006,JAUCEO010000003.1.region005,0.0499477311968803,0.9025993347167968,0.9428571462631226,0.9512669444084167,0.8947368264198303,0.0347356796264648,0.1134707778692245,37,2,betalactone - betalactone,betalactone
99,CP128116.1.region008,JAUCEQ010000002.1.region010,0.1067281737923622,0.7979345321655273,0.9795918464660645,0.8912478089332581,0.948275864124298,0.1015115976333618,0.1297498494386673,58,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
100,CP126094.1.region005,JAUCFM010000004.1.region007,0.3892621994018554,0.3730006515979767,0.5581395626068115,0.6117703914642334,0.5869565010070801,0.4089770317077636,0.3780633807182312,49,25,betalactone.NRPS - transAT-PKS.betalactone.NRPS,
101,CP126688.1.region006,JAVIVN010000001.1.region005,0.1671184301376342,0.6936917304992676,0.7142857313156128,0.8416121006011963,0.46875,0.1799850165843963,0.0396039597690105,22,1,betalactone - betalactone,betalactone
102,JAUCFG010000002.1.region003,JAUCFW010000007.1.region002,0.1860796213150024,0.6624664068222046,0.9090909361839294,0.811164379119873,0.8999999761581421,0.191033124923706,0.1822429895401001,12,1,NI-siderophore - NI-siderophore,NI-siderophore
103,CP128137.1.region005,CP128166.1.region006,0.176005557179451,0.6789668202400208,0.75,0.830062985420227,0.5666666626930237,0.1966055780649185,0.0099255582317709,24,1,betalactone - betalactone,betalactone
104,CP126083.1.region008,CP128116.1.region008,0.1296574026346206,0.7574962377548218,0.9387755393981934,0.869452178478241,0.8793103694915771,0.1266592293977737,0.1418246775865554,58,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
105,CP126104.1.region007,JAUCFQ010000001.1.region008,0.3772051036357879,0.3878734707832336,0.52173912525177,0.626368522644043,0.5,0.3580556511878967,0.4164648950099945,11,1,betalactone - transAT-PKS.betalactone.NRPS,
106,CP126094.1.region005,CP126103.1.region001,0.3768657743930816,0.3882962465286255,0.4615384638309479,0.6285760998725891,0.4399999976158142,0.3554111421108246,0.4154589474201202,11,1,betalactone - betalactone.NRPS,
107,CP128118.1.region009,JAUCEY010000008.1.region001,0.251803457736969,0.5597980618476868,0.9090909361839294,0.7447824478149414,0.8333333134651184,0.2552175521850586,0.0,14,0,NI-siderophore - NI-siderophore,NI-siderophore
108,CP126524.1.region005,JAUCFB010000001.1.region005,0.1280608177185058,0.7602779269218445,0.9200000166893004,0.8721022605895996,0.8399999737739563,0.1381172239780426,0.0691358000040054,23,1,betalactone - betalactone,betalactone
109,CP126525.1.region004,CP126688.1.region004,0.1172176450490951,0.7793046832084656,0.7027027010917664,0.8905676007270813,0.5952380895614624,0.1433602720499038,0.0551478192210197,32,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
110,CP128183.1.region008,JAVIVN010000001.1.region006,0.3747042119503021,0.3909948468208313,0.1777777820825576,0.6388538479804993,0.1914893686771392,0.3370765745639801,0.3731809556484222,10,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
111,JAUCFD010000009.1.region004,JAUCFJ010000002.1.region001,0.3625048995018005,0.4064000248908996,0.5714285969734192,0.6405202150344849,0.523809552192688,0.3657512962818146,0.3422330021858215,11,1,betalactone - betalactone,betalactone
112,BGC0000942,CP128149.1.region003,0.2198505401611328,0.6086332201957703,0.4545454680919647,0.7913443446159363,0.4000000059604645,0.1577141731977462,0.2850678861141205,6,1,NI-siderophore - siderophore,
113,BGC0000942,JAUCFW010000007.1.region002,0.1330274790525436,0.7516413331031799,0.3846153914928436,0.8829481601715088,0.3333333432674408,0.0972270891070365,0.1467889845371246,6,1,NI-siderophore - siderophore,
114,CP126100.1.region008,JAVIVO010000016.1.region002,0.265116810798645,0.5400533080101013,0.8888888955116272,0.7316474318504333,0.8148148059844971,0.2454230487346649,0.3256763815879822,50,5,NRP-metallophore.NRPS - RiPP-like.NRP-metallophore.NRPS,
115,CP128112.1.region006,JAUCFT010000008.1.region004,0.3907526135444641,0.371182382106781,0.6428571343421936,0.6084806323051453,0.6296296119689941,0.4356561601161957,0.0935960561037063,27,1,betalactone - betalactone,betalactone
116,CP126590.1.region006,JAUCFS010000005.1.region005,0.2690050601959228,0.5343536138534546,0.6571428775787354,0.7370616793632507,0.4736842215061188,0.2954407930374145,0.0272952858358621,29,1,betalactone - betalactone,betalactone
117,CP128107.1.region002,CP128129.1.region003,0.0899593979120254,0.8281738758087158,1.0,0.9072583317756652,1.0,0.0724859461188316,0.1535087674856186,12,1,NI-siderophore - NI-siderophore,NI-siderophore
118,CP126083.1.region008,CP126530.1.region008,0.1306600421667099,0.7557519674301147,0.9387755393981934,0.8684185743331909,0.8793103694915771,0.1269274055957794,0.1450781673192978,58,5,NRP-metallophore.NRPS - NRP-metallophore.NRPS,NRP-metallophore.NRPS
119,JAUCFG010000002.1.region005,JAUCFN010000002.1.region005,0.1759160906076431,0.6791142821311951,0.6666666865348816,0.8332247734069824,0.4594594538211822,0.1797562539577484,0.0888888910412788,24,1,betalactone - betalactone,betalactone
